LOG SESSION DATE: 16.02.2026 01:38
--------------------------------------------------
01:38:43 | main.py                                    | INFO     | Storage Initialized: 'simulation_results.csv'
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuring Wizard Parameters:
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_MaxHarmonic: [3] -> [1]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_DataFileName: [LP_Data] -> [source_data_1]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_OverwriteDataFile: [0] -> [True]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Source1: [0] -> [True]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Load1: [1] -> [False]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_Density: [Medium] -> [Extra fine]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_Radius: [0.6] -> [0.99]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_CenterMagnitude: [0.8] -> [0.0]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |     └── LP_Source1_CenterAngle: [180.0] -> [0.0]
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuration Summary: 9 Success, 0 Failed.
01:38:43 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Triggering Load Pull Execution (Exec)...
01:38:51 | pyawr_loadpull_wizard.py                   | INFO     |   └── Load Pull Process Completed Successfully.
01:38:51 | pyawr_get_broadband_contours.py            | INFO     | Starting Data Extraction Sequence for Graph: it1_source_pull
01:38:52 | pyawr_get_broadband_contours.py            | INFO     |   ├── Extracting Measurement Traces:
01:38:53 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:38:53 | main.py                                    | INFO     |      * SP Result: Mag [0.849], Ang [-62.8]
01:38:53 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:38:53 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.8494152372616331]
01:38:53 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-62.75879089209905]
01:38:53 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:38:53 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.0] -> [calcMag(50,0,z0)]
01:38:53 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [0.0] -> [calcAng(50,0,z0)]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     | Starting Load Pull Wizard Automation Sequence
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuring Wizard Parameters:
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_MaxHarmonic: [3] -> [1]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_DataFileName: [LP_Data] -> [load_data_1]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_OverwriteDataFile: [0] -> [True]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Load1: [1] -> [True]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Source1: [0] -> [False]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Density: [Medium] -> [Extra fine]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Radius: [0.6] -> [0.99]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_CenterMagnitude: [0.8] -> [0.0]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |     └── LP_Load1_CenterAngle: [180.0] -> [0.0]
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuration Summary: 9 Success, 0 Failed.
01:38:53 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Triggering Load Pull Execution (Exec)...
01:39:01 | pyawr_loadpull_wizard.py                   | INFO     |   └── Load Pull Process Completed Successfully.
01:39:01 | pyawr_get_broadband_contours.py            | INFO     | Starting Data Extraction Sequence for Graph: it1_load_pull
01:39:01 | pyawr_get_broadband_contours.py            | INFO     |   ├── Extracting Measurement Traces:
01:39:02 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:39:03 | main.py                                    | INFO     |      * LP Result: Mag [0.687], Ang [-121.6]
01:39:03 | main.py                                    | INFO     |    > Iteration 2/2 (Radius: 0.6)
01:39:03 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:39:03 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.8494152372616331] -> [calcMag(50,0,z0)]
01:39:03 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [-62.75879089209905] -> [calcAng(50,0,z0)]
01:39:03 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:39:03 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.6869417022182036]
01:39:03 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-121.629766956034]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     | Starting Load Pull Wizard Automation Sequence
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuring Wizard Parameters:
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_MaxHarmonic: [3] -> [1]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_DataFileName: [LP_Data] -> [source_data_2]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_OverwriteDataFile: [0] -> [True]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Source1: [0] -> [True]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Load1: [1] -> [False]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_Density: [Medium] -> [Extra fine]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_Radius: [0.6] -> [0.6]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Source1_CenterMagnitude: [0.8] -> [0.8494152372616331]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |     └── LP_Source1_CenterAngle: [180.0] -> [-62.75879089209905]
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuration Summary: 9 Success, 0 Failed.
01:39:03 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Triggering Load Pull Execution (Exec)...
01:39:09 | pyawr_loadpull_wizard.py                   | INFO     |   └── Load Pull Process Completed Successfully.
01:39:09 | pyawr_get_broadband_contours.py            | INFO     | Starting Data Extraction Sequence for Graph: it2_source_pull
01:39:10 | pyawr_get_broadband_contours.py            | INFO     |   ├── Extracting Measurement Traces:
01:39:11 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:39:11 | main.py                                    | INFO     |      * SP Result: Mag [0.841], Ang [-61.9]
01:39:11 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:39:11 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.8411512115406378]
01:39:11 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-61.93595436389755]
01:39:11 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:39:11 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.6869417022182036] -> [calcMag(50,0,z0)]
01:39:11 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [-121.629766956034] -> [calcAng(50,0,z0)]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     | Starting Load Pull Wizard Automation Sequence
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuring Wizard Parameters:
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_MaxHarmonic: [3] -> [1]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_DataFileName: [LP_Data] -> [load_data_2]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_OverwriteDataFile: [0] -> [True]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Load1: [1] -> [True]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Source1: [0] -> [False]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Density: [Medium] -> [Extra fine]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Radius: [0.6] -> [0.6]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_CenterMagnitude: [0.8] -> [0.6869417022182036]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |     └── LP_Load1_CenterAngle: [180.0] -> [-121.629766956034]
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuration Summary: 9 Success, 0 Failed.
01:39:11 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Triggering Load Pull Execution (Exec)...
01:39:17 | pyawr_loadpull_wizard.py                   | INFO     |   └── Load Pull Process Completed Successfully.
01:39:17 | pyawr_get_broadband_contours.py            | INFO     | Starting Data Extraction Sequence for Graph: it2_load_pull
01:39:18 | pyawr_get_broadband_contours.py            | INFO     |   ├── Extracting Measurement Traces:
01:39:18 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:39:19 | main.py                                    | INFO     |      * LP Result: Mag [0.706], Ang [-122.3]
01:39:19 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:39:19 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.8411512115406378] -> [0.8411512115406378]
01:39:19 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [-61.93595436389755] -> [-61.93595436389755]
01:39:19 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:39:19 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.7064160648814485]
01:39:19 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-122.2840218243285]
01:39:19 | pyawr_get_marker_value.py                  | INFO     | Retrieving Marker Data: 'm1' from 'Results'
01:39:19 | pyawr_get_marker_value.py                  | INFO     |   └── Value: 13.25 GHz (38.15 dBm)
01:39:19 | pyawr_get_marker_value.py                  | INFO     | Retrieving Marker Data: 'm2' from 'Results'
01:39:19 | pyawr_get_marker_value.py                  | INFO     |   └── Value: 13.25 GHz (46.91)
01:39:19 | main.py                                    | INFO     | <<< STATE 1 COMPLETE
01:39:19 | main.py                                    | INFO     | Simulation Sequence Completed in 36.40 seconds.
