LOG SESSION DATE: 16.02.2026 01:40
--------------------------------------------------
01:40:50 | main.py                                    | INFO     | Storage Initialized: 'simulation_results.csv'
01:41:33 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:41:34 | main.py                                    | INFO     |      * SP Result: Mag [0.924], Ang [-64.0]
01:41:34 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:41:34 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.9237256918919473]
01:41:34 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-63.96805804216546]
01:41:34 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:41:34 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.70887866259087] -> [calcMag(50,0,z0)]
01:41:34 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [-121.0781241173504] -> [calcAng(50,0,z0)]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     | Starting Load Pull Wizard Automation Sequence
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuring Wizard Parameters:
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_MaxHarmonic: [3] -> [1]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_DataFileName: [LP_Data] -> [load_data_2]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_OverwriteDataFile: [0] -> [True]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Load1: [1] -> [True]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Sweep_Source1: [0] -> [False]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Density: [Medium] -> [Extra fine]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_Radius: [0.6] -> [0.6]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     ├── LP_Load1_CenterMagnitude: [0.8] -> [0.70887866259087]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |     └── LP_Load1_CenterAngle: [180.0] -> [-121.0781241173504]
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Configuration Summary: 9 Success, 0 Failed.
01:41:34 | pyawr_loadpull_wizard.py                   | INFO     |   ├── Triggering Load Pull Execution (Exec)...
01:41:42 | pyawr_loadpull_wizard.py                   | INFO     |   └── Load Pull Process Completed Successfully.
01:41:42 | pyawr_get_broadband_contours.py            | INFO     | Starting Data Extraction Sequence for Graph: it2_load_pull
01:41:43 | pyawr_get_broadband_contours.py            | INFO     |   ├── Extracting Measurement Traces:
01:41:45 | pyawr_get_broadband_contours.py            | INFO     |   └── Data Extraction Process Completed Successfully
01:41:45 | main.py                                    | INFO     |      * LP Result: Mag [0.696], Ang [-120.6]
01:41:45 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.SourceTuner' in 'VDS40_Load_Pull'
01:41:45 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [0.9237256918919473] -> [0.9237256918919473]
01:41:45 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [-63.96805804216546] -> [-63.96805804216546]
01:41:45 | pyawr_configure_schematic_element.py       | INFO     | Configuring Element: 'HBTUNER3.LoadTuner' in 'VDS40_Load_Pull'
01:41:45 | pyawr_configure_schematic_element.py       | INFO     |   ├── Mag1: [calcMag(50,0,z0)] -> [0.6960245610526933]
01:41:45 | pyawr_configure_schematic_element.py       | INFO     |   └── Ang1: [calcAng(50,0,z0)] -> [-120.60632388523696]
01:41:45 | pyawr_get_marker_value.py                  | INFO     | Retrieving Marker Data: 'm1' from 'Results'
01:41:46 | pyawr_get_marker_value.py                  | INFO     |   └── Value: 13.1 GHz (38.32 dBm)
01:41:46 | pyawr_get_marker_value.py                  | INFO     | Retrieving Marker Data: 'm2' from 'Results'
01:41:46 | pyawr_get_marker_value.py                  | INFO     |   └── Value: 13.1 GHz (47.52)
01:41:46 | main.py                                    | INFO     | <<< STATE 1 COMPLETE
01:41:46 | main.py                                    | INFO     | Simulation Sequence Completed in 55.51 seconds.
